57395|114.17|031.59|0120.0|0120.8|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57398|114.62|031.28|0074.3|0075.3|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57399|114.95|031.13|0074.3|0075.2|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|1|1|0|0|0|0|0|0|0
57439|108.93|030.28|1074.1|1075.1|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57445|109.72|0030.6|0609.2|0610.2|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57447|109.47|030.28|0454.4|0455.4|1|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|1|1|0|0|0|0|0|0|0
57451|110.25|030.82|1813.5|1815.0|5|1|1|1|1|1|1|0|0|0|0|0|0|0|1|00,00|0|0|0|00,00|0|00,00|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
57453|111.42|030.76|0188.1|0189.1|4|1|1|1|1|1|1|0|0|0|0|2|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57458|111.07|030.15|0243.2|0244.2|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57460|111.78|030.82|0091.8|0092.9|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57461|111.37|030.73|0256.5|0257.5|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|1|0|0|0|0|0
57462|111.08|030.87|0139.9|0099.0|5|1|1|1|1|1|1|0|0|0|0|0|0|0|1|00,00|0|0|0|00,00|0|00,00|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
57464|111.17|030.47|0177.9|0178.9|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57465|111.43|030.37|0120.1|0121.1|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57466|111.75|030.46|0066.4|0067.4|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57469|111.77|030.18|0069.5|0071.0|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57475|0112.9|0030.4|0031.2|0032.2|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57476|112.15|030.35|0031.8|0032.8|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|1|1|0|1|0|0|0|0|0
57477|112.22|030.07|0038.4|0039.3|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57481|113.57|030.95|0030.4|0031.9|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57482|113.95|0030.9|0025.5|0026.4|1|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57483|113.13|030.67|0031.9|0032.8|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57484|112.55|030.73|0057.2|0058.3|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57485|113.47|030.28|0024.3|0025.3|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57486|113.84|030.66|0025.0|0026.0|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57489|114.00|030.52|0023.6|0024.9|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57491|0114.4|030.87|0031.4|0032.3|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57492|114.84|030.84|0040.7|0041.6|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57493|114.33|030.35|0073.5|0074.4|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57494|114.05|0030.6|0023.6|0024.6|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|2|2|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|1|1|0|1|1|1|1|1|0
57495|114.88|030.67|0028.1|0029.6|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57496|114.62|030.25|0035.3|0036.5|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57498|114.93|030.52|0026.2|0026.9|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57499|114.88|030.07|0040.3|0041.5|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57540|109.15|029.68|0776.9|0777.9|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57541|109.48|030.00|0571.8|0572.8|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57543|110.03|029.88|0539.8|0540.8|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57545|109.42|029.53|0502.8|0503.8|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|1|0|0|0|0|0
57571|0112.4|029.65|0037.4|0038.4|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57573|112.90|029.88|0026.2|0027.2|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57581|113.45|029.82|0027.4|0028.4|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57582|113.88|029.72|0046.9|0048.4|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57583|113.97|029.92|0061.7|0062.6|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57586|114.03|029.53|0078.5|0080.0|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57589|113.88|029.27|0146.2|0147.2|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57590|114.37|029.85|0098.8|0100.3|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57595|114.46|029.61|0099.9|0100.9|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
57596|0114.2|029.63|0751.6|0753.0|4|1|1|1|1|1|1|2|2|0|0|2|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0
58401|0115.4|030.75|0123.1|0124.6|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
58402|115.67|030.73|0123.8|0124.4|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
58404|115.22|030.47|0061.8|0063.3|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
58407|115.03|030.23|0032.2|0033.2|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|2|2|1|1|0|0|0|0|0|0|0
58408|115.43|030.23|0035.1|0036.3|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
58409|115.93|0030.1|0032.0|0033.6|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
58500|115.22|0029.9|0057.0|0058.2|2|1|1|1|1|1|1|2|2|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
58501|115.63|029.92|0023.5|0024.9|4|1|1|1|1|1|1|0|0|0|0|0|1|0|1|00,00|2|0|0|00,00|1|00,00|2|0|2|1|1|1|1|1|1|1|1|1|1|1|1|1|0|2|1|1|0|0|0|0|0|0|0
