N1067|109.12|022.82|0043.0|//////|5|1|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1068|108.66|0023.6|0146.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1069|108.38|0023.2|0142.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1070|108.24|022.85|0086.2|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1073|109.00|023.18|0131.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1074|107.51|023.18|0302.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1075|108.22|023.57|0273.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1076|108.49|022.62|0086.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1077|108.13|022.96|0112.5|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1078|0108.5|023.56|0196.6|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1079|0108.4|023.42|0195.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1080|0108.3|022.78|0120.1|0000.0|5|0|0|0|0|0|0|0|00,00|0|0|0|0|0|00,00|0|0|0|0|0|0|0|0|0|0|0
N1083|108.94|023.14|0133.5|//////|5|1|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1085|107.84|023.47|0198.8|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1086|108.57|022.47|0154.0|0155.2|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1087|109.25|023.03|0175.0|0172.9|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1088|0108.6|023.75|0202.8|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1089|108.42|023.28|0129.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1090|108.39|022.86|0108.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1093|109.03|023.02|0133.8|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1095|107.83|023.55|0246.4|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1096|108.62|0022.6|0147.0|0148.2|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1097|109.38|0022.9|0065.4|//////|5|1|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1098|108.24|023.07|0120.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1099|0108.3|0023.1|0113.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1100|108.24|022.78|0082.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1103|0108.7|0023.2|0120.0|//////|5|1|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1104|107.45|0023.1|0255.8|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1105|108.35|023.87|0380.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1106|108.45|022.58|0110.0|0111.2|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1107|109.22|022.83|0090.5|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1108|108.67|023.73|0199.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1109|107.91|023.38|0224.3|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1110|108.31|022.76|0099.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1113|109.02|0023.1|0110.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|12,12|0|0|0|0|0|0|0|0|0|0|0
N1114|0107.7|0023.2|0102.1|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1115|108.14|023.83|0119.7|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1116|108.47|022.75|0074.7|0075.9|5|0|0|0|0|0|0|0|00,00|0|0|0|0|0|00,00|0|0|0|0|0|0|0|0|0|0|0
N1117|109.15|0022.7|0081.3|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1118|108.68|023.27|0111.3|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1119|0108.5|0023.3|0184.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1120|108.38|022.64|0095.7|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1123|0109.1|023.18|0103.2|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1124|0107.5|022.97|0101.4|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1125|108.13|023.52|0123.3|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1128|108.42|023.63|0109.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1129|108.12|023.42|0137.0|//////|5|1|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1130|108.28|022.45|0123.5|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1133|108.98|022.97|0120.6|0121.8|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1134|0107.8|023.22|0268.1|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1135|107.94|023.58|0220.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1137|109.47|022.73|0074.2|0075.4|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1138|0108.7|023.38|0115.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1139|108.33|023.33|0148.1|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1140|108.47|022.27|0031.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1143|108.78|023.33|0123.3|0124.5|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1144|107.64|023.27|0106.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1145|108.37|023.97|0336.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1147|109.21|022.52|0076.8|//////|5|1|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1148|0108.8|023.46|0104.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1150|108.41|022.75|0106.5|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1153|109.02|023.32|0138.5|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1154|107.56|023.94|0126.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1155|108.43|023.86|0272.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1157|109.13|0022.6|0085.1|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1158|108.71|023.46|0100.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1159|108.52|023.22|0130.0|//////|5|1|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1160|108.26|022.56|0118.3|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1163|108.89|023.13|0125.4|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1164|107.65|023.08|0114.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1165|108.31|023.82|0374.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1167|109.07|022.89|0082.1|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1168|108.69|023.39|0113.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1169|107.97|023.24|0097.9|//////|5|1|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1170|108.38|022.38|0149.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1173|108.75|023.16|0077.9|//////|5|1|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1174|107.55|023.05|0213.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1175|108.27|023.77|0249.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1178|108.54|023.42|0431.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1179|108.57|023.05|0208.0|//////|5|1|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1180|108.79|022.77|0052.4|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1183|108.72|0023.1|0072.9|//////|5|1|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1184|107.58|023.17|0172.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1185|0108.4|023.79|0363.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1187|109.52|022.67|0078.8|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1188|108.51|023.54|0154.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1189|108.36|023.01|0182.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1190|108.65|022.83|0096.2|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1193|0108.7|023.19|0076.3|//////|5|1|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1194|107.89|023.05|0109.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1195|108.18|023.63|0218.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1198|108.52|023.64|0226.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1199|108.46|023.12|0174.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1200|108.29|022.85|0076.0|0077.2|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1203|109.09|023.12|0075.6|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1204|107.91|023.14|0102.6|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1205|108.38|0023.6|0313.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1207|108.96|022.53|0079.8|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1208|108.68|023.26|0163.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1209|108.45|023.33|0206.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1210|108.37|022.81|0106.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1213|108.63|023.15|0229.0|0230.2|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1214|107.63|022.96|0115.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1215|108.19|0023.8|0160.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1218|108.58|023.58|0158.0|0159.2|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1219|107.97|023.32|0185.2|0186.4|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1220|108.52|022.57|0110.0|0111.2|5|0|0|0|0|0|0|0|00,00|0|0|0|0|0|00,00|0|0|0|0|0|0|0|0|0|0|0
N1223|0108.6|023.18|0213.6|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1224|107.41|023.14|0345.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1225|108.09|023.74|0186.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1227|109.18|022.89|0072.1|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1228|108.63|023.67|0098.2|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1229|108.35|023.38|0166.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1230|108.76|022.86|0095.4|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1233|108.76|023.06|0238.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1234|107.79|0023.1|0108.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1235|108.02|023.42|0251.0|0255.2|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1237|109.34|022.97|0061.4|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1239|108.28|023.47|0215.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1240|108.67|023.03|0162.0|//////|5|1|0|0|0|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1243|108.83|023.01|0159.0|//////|5|0|0|0|0|0|0|0|00,00|0|0|0|0|1|00,00|0|0|0|0|0|0|0|0|0|0|0
N1244|107.46|023.19|0423.0|0424.2|5|1|1|0|1|0|0|0|00,00|1|1|1|1|1|00,00|0|0|0|0|0|0|0|0|0|0|0
